name,train_val_test,character
Anim_08597,0,nan
Anim_08598,1,nan
Anim_08599,0,nan
Anim_08600,0,nan
Anim_08601,0,nan
Anim_08602,0,nan
Anim_08603,0,nan
Anim_08604,0,nan
Anim_08605,0,nan
Anim_08606,0,nan
Anim_08607,0,nan
Anim_08608,0,nan
Anim_08609,0,nan
Anim_08610,0,nan
Anim_08611,0,nan
Anim_08612,0,nan
Anim_08613,0,nan
Anim_08614,0,nan
Anim_08615,0,nan
Anim_08616,0,nan
Anim_08617,0,nan
Anim_08618,0,nan
Anim_08619,0,nan
Anim_08620,0,nan
Anim_08621,1,nan
Anim_08622,0,nan
Anim_08623,0,nan
Anim_08624,0,nan
Anim_08625,0,nan
Anim_08626,0,nan
Anim_08627,1,nan
Anim_08628,0,nan
Anim_08629,0,nan
Anim_08630,1,nan
Anim_08631,0,nan
Anim_08632,0,nan
Anim_08633,0,nan
Anim_08634,1,nan
Anim_08635,0,nan
Anim_08636,0,nan
Anim_08637,0,nan
Anim_08638,0,nan
Anim_08639,0,nan
Anim_08640,1,nan
Anim_08641,0,nan
Anim_08642,0,nan
Anim_08643,1,nan
Anim_08644,0,nan
Anim_08645,0,nan
Anim_08646,0,nan
Anim_08647,0,nan
Anim_08648,0,nan
Anim_08649,1,nan
Anim_08650,0,nan
Anim_08651,0,nan
Anim_08652,0,nan
Anim_08653,0,nan
Anim_08654,0,nan
Anim_08655,0,nan
Anim_08656,0,nan
Anim_08657,1,nan
Anim_08658,0,nan
Anim_08659,1,nan
Anim_08660,0,nan
Anim_08661,0,nan
Anim_08662,0,nan
Anim_08663,1,nan
Anim_08664,0,nan
Anim_08665,0,nan
Anim_08666,0,nan
Anim_08667,0,nan
Anim_08668,1,nan
Anim_08669,0,nan
Anim_08670,0,nan
Anim_08671,0,nan
Anim_08672,0,nan
Anim_08673,1,nan
Anim_08674,0,nan
Anim_08675,0,nan
Anim_08676,1,nan
Anim_08677,1,nan
Anim_08678,0,nan
Anim_08679,0,nan
Anim_08680,0,nan
Anim_08681,0,nan
Anim_08682,0,nan
Anim_08683,1,nan
Anim_08684,0,nan
Anim_08685,0,nan
Anim_08686,0,nan
Anim_08687,0,nan
Anim_08688,0,nan
Anim_08689,0,nan
Anim_08690,0,nan
Anim_08691,0,nan
Anim_08692,0,nan
Anim_08693,0,nan
Anim_08694,0,nan
Anim_08695,0,nan
Anim_08696,0,nan
Anim_08697,0,nan
Anim_08698,0,nan
Anim_08699,0,nan
Anim_08700,0,nan
Anim_08701,1,nan
Anim_08702,0,nan
Anim_08703,0,nan
Anim_08704,1,nan
Anim_08705,0,nan
Anim_08706,0,nan
Anim_08707,0,nan
Anim_08708,0,nan
Anim_08709,0,nan
Anim_08710,0,nan
Anim_08711,0,nan
Anim_08712,0,nan
Anim_08713,0,nan
Anim_08714,0,nan
Anim_08715,1,nan
Anim_08716,0,nan
Anim_08717,0,nan
Anim_08718,0,nan
Anim_08719,0,nan
Anim_08720,0,nan
Anim_08721,0,nan
Anim_08722,1,nan
Anim_08723,0,nan
Anim_08724,1,nan
Anim_08725,0,nan
Anim_08726,0,nan
Anim_08727,0,nan
Anim_08728,1,nan
Anim_08729,0,nan
Anim_08730,0,nan
Anim_08731,0,nan
Anim_08732,0,nan
Anim_08733,0,nan
Anim_08734,0,nan
Anim_08735,0,nan
Anim_08736,0,nan
Anim_08737,0,nan
Anim_08738,0,nan
Anim_08739,0,nan
Anim_08740,0,nan
Anim_08741,0,nan
Anim_08742,0,nan
Anim_08743,0,nan
Anim_08744,0,nan
Anim_08745,0,nan
Anim_08746,0,nan
Anim_08747,0,nan
Anim_08748,0,nan
Anim_08749,1,nan
Anim_08750,0,nan
Anim_08751,0,nan
Anim_08752,0,nan
Anim_08753,1,nan
Anim_08754,0,nan
Anim_08755,0,nan
Anim_08756,0,nan
Anim_08757,0,nan
Anim_08758,0,nan
Anim_08759,0,nan
Anim_08760,0,nan
Anim_08761,0,nan
Anim_08762,0,nan
Anim_08763,0,nan
Anim_08764,0,nan
Anim_08765,0,nan
Anim_08766,0,nan
Anim_08767,1,nan
Anim_08768,0,nan
Anim_08769,0,nan
Anim_08770,0,nan
Anim_08771,0,nan
Anim_08772,0,nan
Anim_08773,1,nan
Anim_08774,1,nan
Anim_08775,1,nan
Anim_08776,0,nan
Anim_08777,0,nan
Anim_08778,1,nan
Anim_08779,0,nan
Anim_08780,1,nan
Anim_08781,0,nan
Anim_08782,0,nan
Anim_08783,0,nan
Anim_08784,0,nan
Anim_08785,0,nan
Anim_08786,0,nan
Anim_08787,0,nan
Anim_08788,0,nan
Anim_08789,1,nan
Anim_08790,0,nan
Anim_08791,0,nan
Anim_08792,0,nan
Anim_08793,0,nan
Anim_08794,0,nan
Anim_08795,1,nan
Anim_08796,0,nan
Anim_08797,1,nan
Anim_08798,1,nan
Anim_08799,0,nan
Anim_08800,0,nan
Anim_08801,0,nan
Anim_08802,0,nan
Anim_08803,0,nan
Anim_08804,0,nan
Anim_08805,1,nan
Anim_08806,0,nan
Anim_08807,0,nan
Anim_08808,0,nan
Anim_08809,1,nan
Anim_08810,0,nan
Anim_08811,0,nan
Anim_08812,0,nan
Anim_08813,0,nan
Anim_08814,0,nan
Anim_08815,0,nan
Anim_08816,0,nan
Anim_08817,0,nan
Anim_08818,0,nan
Anim_08819,0,nan
Anim_08820,0,nan
Anim_08821,0,nan
Anim_08822,0,nan
Anim_08823,0,nan
Anim_08824,0,nan
Anim_08825,0,nan
Anim_08826,0,nan
Anim_08827,0,nan
Anim_08828,1,nan
Anim_08829,0,nan
Anim_08830,0,nan
Anim_08831,0,nan
Anim_08832,0,nan
Anim_08833,0,nan
Anim_08834,0,nan
Anim_08835,0,nan
Anim_08836,0,nan
Anim_08837,1,nan
Anim_08838,1,nan
Anim_08839,0,nan
Anim_08840,0,nan
Anim_08841,0,nan
Anim_08842,0,nan
Anim_08843,0,nan
Anim_08844,1,nan
Anim_08845,0,nan
Anim_08846,0,nan
Anim_08847,0,nan
Anim_08848,0,nan
Anim_08849,1,nan
Anim_08850,0,nan
Anim_08851,0,nan
Anim_08852,1,nan
Anim_08853,0,nan
Anim_08854,0,nan
Anim_08855,0,nan
Anim_08856,0,nan
Anim_08857,0,nan
Anim_08858,0,nan
Anim_08859,0,nan
Anim_08860,1,nan
Anim_08861,0,nan
Anim_08862,1,nan
Anim_08863,1,nan
Anim_08864,0,nan
Anim_08865,0,nan
Anim_08866,1,nan
Anim_08867,0,nan
Anim_08868,0,nan
Anim_08869,0,nan
Anim_08870,0,nan
Anim_08871,0,nan
Anim_08872,0,nan
Anim_08873,1,nan
Anim_08874,0,nan
Anim_08875,0,nan
Anim_08876,0,nan
Anim_08877,1,nan
Anim_08878,0,nan
Anim_08879,0,nan
Anim_08880,0,nan
Anim_08881,0,nan
Anim_08882,0,nan
Anim_08883,0,nan
Anim_08884,1,nan
Anim_08885,1,nan
Anim_08886,0,nan
Anim_08887,0,nan
Anim_08888,0,nan
Anim_08889,0,nan
Anim_08890,0,nan
Anim_08891,0,nan
Anim_08892,1,nan
Anim_08893,0,nan
Anim_08894,0,nan
Anim_08895,1,nan
Anim_08896,0,nan
Anim_08897,1,nan
Anim_08898,0,nan
Anim_08899,0,nan
Anim_08900,0,nan
Anim_08901,0,nan
Anim_08902,0,nan
Anim_08903,0,nan
Anim_08904,0,nan
Anim_08905,1,nan
Anim_08906,0,nan
Anim_08907,1,nan
Anim_08908,0,nan
Anim_08909,0,nan
Anim_08910,1,nan
Anim_08911,0,nan
Anim_08912,0,nan
Anim_08913,0,nan
Anim_08914,0,nan
Anim_08915,0,nan
Anim_08916,0,nan
Anim_08917,0,nan
Anim_08918,0,nan
Anim_08919,0,nan
Anim_08920,0,nan
Anim_08921,0,nan
Anim_08922,0,nan
Anim_08923,1,nan
Anim_08924,1,nan
Anim_08925,1,nan
Anim_08926,0,nan
Anim_08927,1,nan
Anim_08928,1,nan
Anim_08929,1,nan
Anim_08930,0,nan
Anim_08931,0,nan
Anim_08932,1,nan
Anim_08933,0,nan
Anim_08934,1,nan
Anim_08935,0,nan
Anim_08936,0,nan
Anim_08937,1,nan
Anim_08938,1,nan
Anim_08939,0,nan
Anim_08940,1,nan
Anim_08941,0,nan
Anim_08942,0,nan
Anim_08943,1,nan
Anim_08944,0,nan
Anim_08945,1,nan
Anim_08946,0,nan
Anim_08947,1,nan
Anim_08948,0,nan
Anim_08949,0,nan
Anim_08950,0,nan
Anim_08951,1,nan
Anim_08952,0,nan
Anim_08953,0,nan
Anim_08954,0,nan
Anim_08955,0,nan
Anim_08956,1,nan
Anim_08957,0,nan
Anim_08958,0,nan
Anim_08959,0,nan
Anim_08960,0,nan
Anim_08961,0,nan
Anim_08962,0,nan
Anim_08963,1,nan
Anim_08964,0,nan
Anim_08965,0,nan
Anim_08966,1,nan
Anim_08967,1,nan
Anim_08968,0,nan
Anim_08969,0,nan
Anim_08970,0,nan
Anim_08971,0,nan
Anim_08972,0,nan
Anim_08973,0,nan
Anim_08974,0,nan
Anim_08975,0,nan
Anim_08976,0,nan
Anim_08977,0,nan
Anim_08978,0,nan
Anim_08979,0,nan
Anim_08980,0,nan
Anim_08981,0,nan
Anim_08982,0,nan
Anim_08983,0,nan
Anim_08984,0,nan
Anim_08985,0,nan
Anim_08986,0,nan
Anim_08987,1,nan
Anim_08988,0,nan
Anim_08989,0,nan
Anim_08990,1,nan
Anim_08991,1,nan
Anim_08992,0,nan
Anim_08993,0,nan
Anim_08994,0,nan
Anim_08995,1,nan
Anim_08996,0,nan
Anim_08997,0,nan
Anim_08998,0,nan
Anim_08999,0,nan
Anim_09000,0,nan
Anim_09001,0,nan
Anim_09002,0,nan
Anim_09003,0,nan
Anim_09004,1,nan
Anim_09005,0,nan
Anim_09006,0,nan
Anim_09007,0,nan
Anim_09008,0,nan
Anim_09009,0,nan
Anim_09010,0,nan
Anim_09011,0,nan
Anim_09012,0,nan
Anim_09013,0,nan
Anim_09014,0,nan
Anim_09015,1,nan
Anim_09016,0,nan
Anim_09017,0,nan
Anim_09018,0,nan
Anim_09019,0,nan
Anim_09020,0,nan
Anim_09021,0,nan
Anim_09022,0,nan
Anim_09023,0,nan
Anim_09024,0,nan
Anim_09025,1,nan
Anim_09026,0,nan
Anim_09027,0,nan
Anim_09028,0,nan
Anim_09029,1,nan
Anim_09030,0,nan
Anim_09031,0,nan
Anim_09032,0,nan
Anim_09033,0,nan
Anim_09034,0,nan
Anim_09035,0,nan
Anim_09036,0,nan
Anim_09037,0,nan
Anim_09038,1,nan
Anim_09039,0,nan
Anim_09040,0,nan
Anim_09041,1,nan
Anim_09042,0,nan
Anim_09043,1,nan
Anim_09044,1,nan
Anim_09045,0,nan
Anim_09046,0,nan
Anim_09047,0,nan
Anim_09048,0,nan
Anim_09049,0,nan
Anim_09050,0,nan
Anim_09051,0,nan
Anim_09052,0,nan
Anim_09053,1,nan
Anim_09054,0,nan
Anim_09055,1,nan
Anim_09056,1,nan
Anim_09057,0,nan
Anim_09058,1,nan
Anim_09059,0,nan
Anim_09060,0,nan
Anim_09061,1,nan
Anim_09062,0,nan
Anim_09063,1,nan
Anim_09064,1,nan
Anim_09065,0,nan
Anim_09066,0,nan
Anim_09067,0,nan
Anim_09068,0,nan
Anim_09069,0,nan
Anim_09070,0,nan
Anim_09071,0,nan
Anim_09072,0,nan
Anim_09073,0,nan
Anim_09074,0,nan
Anim_09075,0,nan
Anim_09076,1,nan
Anim_09077,0,nan
Anim_09078,0,nan
Anim_09079,0,nan
Anim_09080,0,nan
Anim_09081,0,nan
Anim_09082,0,nan
Anim_09083,1,nan
Anim_09084,0,nan
Anim_09085,0,nan
Anim_09086,1,nan
Anim_09087,0,nan
Anim_09088,0,nan
Anim_09089,0,nan
Anim_09090,1,nan
Anim_09091,1,nan
Anim_09092,0,nan
Anim_09093,0,nan
Anim_09094,0,nan
Anim_09095,1,nan
Anim_09096,1,nan
Anim_09097,0,nan
Anim_09098,1,nan
Anim_09099,0,nan
Anim_09100,0,nan
Anim_09101,0,nan
Anim_09102,0,nan
Anim_09103,1,nan
Anim_09104,0,nan
Anim_09105,0,nan
Anim_09106,0,nan
Anim_09107,1,nan
Anim_09108,1,nan
Anim_09109,0,nan
Anim_09110,0,nan
Anim_09111,0,nan
Anim_09112,0,nan
Anim_09113,0,nan
Anim_09114,1,nan
Anim_09115,0,nan
Anim_09116,0,nan
Anim_09117,0,nan
Anim_09118,0,nan
Anim_09119,0,nan
Anim_09120,0,nan
Anim_09121,1,nan
Anim_09122,0,nan
Anim_09123,0,nan
Anim_09124,1,nan
Anim_09125,1,nan
Anim_09126,0,nan
Anim_09127,0,nan
Anim_09128,0,nan
Anim_09129,0,nan
Anim_09130,1,nan
Anim_09131,1,nan
Anim_09132,0,nan
Anim_09133,0,nan
Anim_09134,0,nan
Anim_09135,0,nan
Anim_09136,0,nan
Anim_09137,0,nan
Anim_09138,1,nan
Anim_09139,0,nan
Anim_09140,0,nan
Anim_09141,0,nan
Anim_09142,0,nan
Anim_09143,0,nan
Anim_09144,0,nan
Anim_09145,1,nan
Anim_09146,0,nan
Anim_09147,0,nan
Anim_09148,0,nan
Anim_09149,0,nan
Anim_09150,0,nan
Anim_09151,1,nan
Anim_09152,1,nan
Anim_09153,0,nan
Anim_09154,1,nan
Anim_09155,0,nan
Anim_09156,0,nan
Anim_09157,0,nan
Anim_09158,0,nan
Anim_09159,1,nan
Anim_09160,0,nan
Anim_09161,0,nan
Anim_09162,0,nan
Anim_09163,0,nan
Anim_09164,0,nan
Anim_09165,1,nan
Anim_09166,0,nan
Anim_09167,0,nan
Anim_09168,0,nan
Anim_09169,1,nan
Anim_09170,0,nan
Anim_09171,0,nan
Anim_09172,0,nan
Anim_09173,0,nan
Anim_09174,0,nan
Anim_09175,0,nan
Anim_09176,0,nan
Anim_09177,0,nan
Anim_09178,0,nan
Anim_09179,0,nan
Anim_09180,1,nan
Anim_09181,0,nan
Anim_09182,1,nan
Anim_09183,0,nan
Anim_09184,0,nan
Anim_09185,0,nan
Anim_09186,0,nan
Anim_09187,1,nan
Anim_09188,0,nan
Anim_09189,0,nan
Anim_09190,0,nan
Anim_09191,0,nan
Anim_09192,0,nan
Anim_09193,0,nan
Anim_09194,1,nan
Anim_09195,0,nan
Anim_09196,0,nan
Anim_09197,0,nan
Anim_09198,0,nan
Anim_09199,0,nan
Anim_09200,1,nan
Anim_09201,0,nan
Anim_09202,0,nan
Anim_09203,0,nan
Anim_09204,0,nan
Anim_09205,1,nan
Anim_09206,0,nan
Anim_09207,1,nan
Anim_09208,1,nan
Anim_09209,1,nan
Anim_09210,0,nan
Anim_09211,1,nan
Anim_09212,1,nan
Anim_09213,0,nan
Anim_09214,0,nan
Anim_09215,0,nan
Anim_09216,0,nan
Anim_09217,0,nan
Anim_09218,0,nan
Anim_09219,0,nan
Anim_09220,0,nan
Anim_09221,0,nan
Anim_09222,0,nan
Anim_09223,0,nan
Anim_09224,0,nan
Anim_09225,0,nan
Anim_09226,1,nan
Anim_09227,0,nan
Anim_09228,0,nan
Anim_09229,0,nan
Anim_09230,0,nan
Anim_09231,0,nan
Anim_09232,0,nan
Anim_09233,0,nan
Anim_09234,0,nan
Anim_09235,0,nan
Anim_09236,0,nan
Anim_09237,0,nan
Anim_09238,0,nan
Anim_09239,0,nan
Anim_09240,0,nan
Anim_09241,0,nan
Anim_09242,0,nan
Anim_09243,0,nan
Anim_09244,0,nan
Anim_09245,0,nan
Anim_09246,0,nan
Anim_09247,0,nan
Anim_09248,0,nan
Anim_09249,0,nan
Anim_09250,0,nan
Anim_09251,0,nan
Anim_09252,0,nan
Anim_09253,1,nan
Anim_09254,0,nan
Anim_09255,0,nan
Anim_09256,0,nan
Anim_09257,0,nan
Anim_09258,0,nan
Anim_09259,0,nan
Anim_09260,0,nan
Anim_09261,0,nan
Anim_09262,0,nan
Anim_09263,0,nan
Anim_09264,0,nan
Anim_09265,0,nan
Anim_09266,1,nan
Anim_09267,0,nan
Anim_09268,0,nan
Anim_09269,0,nan
Anim_09270,0,nan
Anim_09271,0,nan
Anim_09272,0,nan
Anim_09273,0,nan
Anim_09274,0,nan
Anim_09275,0,nan
Anim_09276,0,nan
Anim_09277,0,nan
Anim_09278,0,nan
Anim_09279,0,nan
Anim_09280,0,nan
Anim_09281,1,nan
Anim_09282,0,nan
Anim_09283,0,nan
Anim_09284,0,nan
Anim_09285,0,nan
Anim_09286,0,nan
Anim_09287,1,nan
Anim_09288,0,nan
Anim_09289,1,nan
Anim_09290,0,nan
Anim_09291,0,nan
Anim_09292,0,nan
Anim_09293,1,nan
Anim_09294,0,nan
Anim_09295,0,nan
Anim_09296,1,nan
Anim_09297,0,nan
Anim_09298,0,nan
Anim_09299,0,nan
Anim_09300,0,nan
Anim_09301,0,nan
Anim_09302,0,nan
Anim_09303,1,nan
Anim_09304,0,nan
Anim_09305,0,nan
Anim_09306,0,nan
Anim_09307,1,nan
Anim_09308,0,nan
Anim_09309,0,nan
Anim_09310,0,nan
Anim_09311,1,nan
Anim_09312,0,nan
Anim_09313,1,nan
Anim_09314,0,nan
Anim_09315,0,nan
Anim_09316,1,nan
Anim_09317,0,nan
Anim_09318,0,nan
Anim_09319,0,nan
Anim_09320,0,nan
Anim_09321,0,nan
Anim_09322,0,nan
Anim_09323,0,nan
Anim_09324,0,nan
Anim_09325,0,nan
Anim_09326,1,nan
Anim_09327,0,nan
Anim_09328,0,nan
Anim_09329,0,nan
Anim_09330,0,nan
Anim_09331,1,nan
Anim_09332,0,nan
Anim_09333,0,nan
Anim_09334,0,nan
Anim_09335,0,nan
Anim_09336,1,nan
Anim_09337,1,nan
Anim_09338,0,nan
Anim_09339,1,nan
Anim_09340,0,nan
Anim_09341,0,nan
Anim_09342,0,nan
Anim_09343,0,nan
Anim_09344,0,nan
Anim_09345,1,nan
Anim_09346,0,nan
Anim_09347,0,nan
Anim_09348,0,nan
Anim_09349,0,nan
Anim_09350,0,nan
Anim_09351,0,nan
Anim_09352,0,nan
Anim_09353,0,nan
Anim_09354,0,nan
Anim_09355,1,nan
Anim_09356,0,nan
Anim_09357,0,nan
Anim_09358,0,nan
Anim_09359,1,nan
Anim_09360,0,nan
Anim_09361,1,nan
Anim_09362,0,nan
Anim_09363,0,nan
Anim_09364,1,nan
Anim_09365,0,nan
Anim_09366,1,nan
Anim_09367,0,nan
Anim_09368,0,nan
Anim_09369,0,nan
Anim_09370,0,nan
Anim_09371,0,nan
Anim_09372,0,nan
Anim_09373,0,nan
Anim_09374,0,nan
Anim_09375,0,nan
Anim_09376,1,nan
Anim_09377,0,nan
Anim_09378,0,nan
Anim_09379,0,nan
Anim_09380,0,nan
Anim_09381,1,nan
Anim_09382,1,nan
Anim_09383,0,nan
Anim_09384,0,nan
Anim_09385,0,nan
Anim_09386,0,nan
Anim_09387,0,nan
Anim_09388,0,nan
Anim_09389,0,nan
Anim_09390,0,nan
Anim_09391,1,nan
Anim_09392,0,nan
Anim_09393,0,nan
Anim_09394,0,nan
Anim_09395,0,nan
Anim_09396,1,nan
Anim_09397,0,nan
Anim_09398,1,nan
Anim_09399,0,nan
Anim_09400,0,nan
Anim_09401,0,nan
Anim_09402,0,nan
Anim_09403,0,nan
Anim_09404,0,nan
Anim_09405,0,nan
Anim_09406,1,nan
Anim_09407,0,nan
Anim_09408,0,nan
Anim_09409,0,nan
Anim_09410,1,nan
Anim_09411,0,nan
Anim_09412,1,nan
Anim_09413,0,nan
Anim_09414,0,nan
Anim_09415,0,nan
Anim_09416,0,nan
Anim_09417,1,nan
Anim_09418,0,nan
Anim_09419,0,nan
Anim_09420,1,nan
Anim_09421,0,nan
Anim_09422,0,nan
Anim_09423,0,nan
Anim_09424,0,nan
Anim_09425,0,nan
Anim_09426,0,nan
Anim_09427,0,nan
Anim_09428,0,nan
Anim_09429,0,nan
Anim_09430,1,nan
Anim_09431,0,nan
Anim_09432,0,nan
Anim_09433,0,nan
Anim_09434,0,nan
Anim_09435,0,nan
Anim_09436,0,nan
Anim_09437,0,nan
Anim_09438,0,nan
Anim_09439,1,nan
Anim_09440,0,nan
Anim_09441,0,nan
Anim_09442,0,nan
Anim_09443,0,nan
Anim_09444,0,nan
Anim_09445,0,nan
Anim_09446,0,nan
Anim_09447,0,nan
Anim_09448,0,nan
Anim_09449,0,nan
Anim_09450,1,nan
Anim_09451,0,nan
Anim_09452,0,nan
Anim_09453,0,nan
Anim_09454,0,nan
Anim_09455,0,nan
Anim_09456,0,nan
Anim_09457,0,nan
Anim_09458,0,nan
Anim_09459,0,nan
Anim_09460,0,nan
Anim_09461,0,nan
Anim_09462,0,nan
Anim_09463,0,nan
Anim_09464,0,nan
Anim_09465,0,nan
Anim_09466,0,nan
Anim_09467,0,nan
Anim_09468,0,nan
Anim_09469,0,nan
Anim_09470,0,nan
Anim_09471,0,nan
Anim_09472,0,nan
Anim_09473,0,nan
Anim_09474,0,nan
Anim_09475,0,nan
Anim_09476,0,nan
Anim_09477,0,nan
Anim_09478,0,nan
Anim_09479,0,nan
Anim_09480,0,nan
Anim_09481,0,nan
Anim_09482,0,nan
Anim_09483,0,nan
Anim_09484,0,nan
Anim_09485,0,nan
Anim_09486,0,nan
Anim_09487,0,nan
Anim_09488,0,nan
Anim_09489,0,nan
Anim_09490,1,nan
Anim_09491,0,nan
Anim_09492,0,nan
Anim_09493,1,nan
Anim_09494,0,nan
Anim_09495,1,nan
Anim_09496,0,nan
Anim_09497,0,nan
Anim_09498,0,nan
Anim_09499,0,nan
Anim_09500,0,nan
Anim_09501,0,nan
Anim_09502,0,nan
Anim_09503,0,nan
Anim_09504,1,nan
Anim_09505,0,nan
Anim_09506,0,nan
Anim_09507,0,nan
Anim_09508,0,nan
Anim_09509,0,nan
Anim_09510,0,nan
Anim_09511,0,nan
Anim_09512,0,nan
Anim_09513,0,nan
Anim_09514,1,nan
Anim_09515,0,nan
Anim_09516,1,nan
Anim_09517,1,nan
Anim_09518,0,nan
Anim_09519,1,nan
Anim_09520,1,nan
Anim_09521,1,nan
Anim_09522,0,nan
Anim_09523,0,nan
Anim_09524,0,nan
Anim_09525,0,nan
Anim_09526,0,nan
Anim_09527,0,nan
Anim_09528,1,nan
Anim_09529,0,nan
Anim_09530,1,nan
Anim_09531,0,nan
Anim_09532,0,nan
Anim_09533,0,nan
Anim_09534,0,nan
Anim_09535,0,nan
Anim_09536,0,nan
Anim_09537,0,nan
Anim_09538,0,nan
Anim_09539,0,nan
Anim_09540,0,nan
Anim_09541,1,nan
Anim_09542,0,nan
Anim_09543,0,nan
Anim_09544,0,nan
Anim_09545,0,nan
Anim_09546,0,nan
Anim_09547,0,nan
Anim_09548,1,nan
Anim_09549,1,nan
Anim_09550,0,nan
Anim_09551,0,nan
Anim_09552,0,nan
Anim_09553,0,nan
Anim_09554,0,nan
Anim_09555,0,nan
Anim_09556,0,nan
Anim_09557,0,nan
Anim_09558,0,nan
Anim_09559,0,nan
Anim_09560,0,nan
Anim_09561,0,nan
Anim_09562,0,nan
Anim_09563,0,nan
Anim_09564,1,nan
Anim_09565,0,nan
Anim_09566,1,nan
Anim_09567,0,nan
Anim_09568,0,nan
Anim_09569,0,nan
Anim_09570,1,nan
Anim_09571,0,nan
Anim_09572,0,nan
Anim_09573,1,nan
Anim_09574,0,nan
Anim_09575,0,nan
Anim_09576,1,nan
Anim_09577,0,nan
Anim_09578,0,nan
Anim_09579,0,nan
Anim_09580,0,nan
Anim_09581,0,nan
Anim_09582,0,nan
Anim_09583,0,nan
Anim_09584,0,nan
Anim_09585,0,nan
Anim_09586,0,nan
Anim_09587,0,nan
Anim_09588,1,nan
Anim_09589,0,nan
Anim_09590,0,nan
Anim_09591,0,nan
Anim_09592,0,nan
Anim_09593,0,nan
Anim_09594,0,nan
Anim_09595,0,nan
Anim_09596,0,nan
Anim_09597,0,nan
Anim_09598,0,nan
Anim_09599,0,nan
Anim_09600,0,nan
Anim_09601,0,nan
Anim_09602,0,nan
Anim_09603,0,nan
Anim_09604,0,nan
Anim_09605,0,nan
Anim_09606,0,nan
Anim_09607,0,nan
Anim_09608,0,nan
Anim_09609,0,nan
Anim_09610,0,nan
Anim_09611,0,nan
Anim_09612,0,nan
Anim_09613,0,nan
Anim_09614,0,nan
Anim_09615,1,nan
Anim_09616,0,nan
Anim_09617,0,nan
Anim_09618,0,nan
Anim_09619,0,nan
Anim_09620,1,nan
Anim_09621,0,nan
Anim_09622,1,nan
Anim_09623,1,nan
Anim_09624,0,nan
Anim_09625,0,nan
Anim_09626,0,nan
Anim_09627,0,nan
Anim_09628,1,nan
Anim_09629,1,nan
Anim_09630,1,nan
Anim_09631,1,nan
Anim_09632,0,nan
Anim_09633,0,nan
Anim_09634,0,nan
Anim_09635,0,nan
Anim_09636,0,nan
Anim_09637,0,nan
Anim_09638,0,nan
Anim_09639,1,nan
Anim_09640,0,nan
Anim_09641,0,nan
Anim_09642,0,nan
Anim_09643,1,nan
Anim_09644,0,nan
Anim_09645,0,nan
Anim_09646,0,nan
Anim_09647,0,nan
Anim_09648,0,nan
Anim_09649,0,nan
Anim_09650,1,nan
Anim_09651,0,nan
Anim_09652,0,nan
Anim_09653,0,nan
Anim_09654,0,nan
Anim_09655,0,nan
Anim_09656,0,nan
Anim_09657,1,nan
Anim_09658,0,nan
Anim_09659,0,nan
Anim_09660,1,nan
Anim_09661,0,nan
Anim_09662,0,nan
Anim_09663,0,nan
Anim_09664,0,nan
Anim_09665,0,nan
Anim_09666,1,nan
Anim_09667,0,nan
Anim_09668,0,nan
Anim_09669,0,nan
Anim_09670,0,nan
Anim_09671,1,nan
Anim_09672,0,nan
Anim_09673,0,nan
Anim_09674,0,nan
Anim_09675,0,nan
Anim_09676,0,nan
Anim_09677,0,nan
Anim_09678,1,nan
Anim_09679,0,nan
Anim_09680,0,nan
Anim_09681,0,nan
Anim_09682,0,nan
Anim_09683,0,nan
Anim_09684,1,nan
Anim_09685,1,nan
Anim_09686,0,nan
Anim_09687,1,nan
Anim_09688,1,nan
Anim_09689,0,nan
Anim_09690,0,nan
Anim_09691,1,nan
Anim_09692,0,nan
Anim_09693,0,nan
Anim_09694,0,nan
Anim_09695,0,nan
Anim_09696,1,nan
Anim_09697,0,nan
Anim_09698,1,nan
Anim_09699,1,nan
Anim_09700,0,nan
Anim_09701,0,nan
Anim_09702,0,nan
Anim_09703,0,nan
Anim_09704,0,nan
Anim_09705,1,nan
Anim_09706,0,nan
Anim_09707,0,nan
Anim_09708,0,nan
Anim_09709,1,nan
Anim_09710,0,nan
Anim_09711,0,nan
Anim_09712,0,nan
Anim_09713,0,nan
Anim_09714,0,nan
Anim_09715,0,nan
Anim_09716,0,nan
Anim_09717,1,nan
Anim_09718,0,nan
Anim_09719,0,nan
Anim_09720,1,nan
Anim_09721,0,nan
Anim_09722,0,nan
Anim_09723,0,nan
Anim_09724,0,nan
Anim_09725,1,nan
Anim_09726,0,nan
Anim_09727,0,nan
Anim_09728,0,nan
Anim_09729,0,nan
Anim_09730,0,nan
Anim_09731,1,nan
Anim_09732,1,nan
Anim_09733,0,nan
Anim_09734,0,nan
Anim_09735,0,nan
Anim_09736,0,nan
Anim_09737,0,nan
Anim_09738,0,nan
Anim_09739,0,nan
Anim_09740,0,nan
Anim_09741,0,nan
Anim_09742,0,nan
Anim_09743,1,nan
Anim_09744,0,nan
Anim_09745,0,nan
Anim_09746,1,nan
Anim_09747,0,nan
Anim_09748,1,nan
Anim_09749,1,nan
Anim_09750,1,nan
Anim_09751,0,nan
Anim_09752,0,nan
Anim_09753,0,nan
Anim_09754,1,nan
Anim_09755,0,nan
Anim_09756,0,nan
Anim_09757,0,nan
Anim_09758,0,nan
Anim_09759,0,nan
Anim_09760,0,nan
Anim_09761,1,nan
